param,index,value
beta_raw,"0,0",1.8833048343658447
beta_raw,"0,1",10.697312355041504
beta_raw,"1,0",-1.978514552116394
beta_raw,"1,1",-1.2308789491653442
beta_raw,"2,0",1.969396948814392
beta_raw,"2,1",0.6189600825309753
beta_raw,"3,0",1.6945170164108276
beta_raw,"3,1",4.986140727996826
asc_raw,"0,0",-1.4448350667953491
asc_raw,"0,1",0.3986330032348633
asc_raw,"1,0",0.8437329530715942
asc_raw,"1,1",-0.7798652648925781
asc_raw,"2,0",-1.3726475238800049
asc_raw,"2,1",-8.650883674621582
asc_raw,"3,0",0.18108497560024261
asc_raw,"3,1",3.5035765171051025
gamma,"0,0",0.35733774304389954
gamma,"0,1",0.2861323058605194
gamma,"0,2",0.005230720154941082
gamma,"0,3",-1.7835594415664673
gamma,"0,4",1.3098247051239014
gamma,"0,5",0.7929938435554504
gamma,"0,6",0.36442211270332336
gamma,"0,7",-0.28326115012168884
gamma,"0,8",0.4945816397666931
gamma,"0,9",0.7701324224472046
gamma,"0,10",0.7282701730728149
gamma,"0,11",-0.7261000871658325
gamma,"0,12",-0.3358538746833801
gamma,"0,13",0.4549139142036438
gamma,"0,14",0.024236012250185013
gamma,"0,15",-0.4704603850841522
gamma,"1,0",0.028096750378608704
gamma,"1,1",-0.473164826631546
gamma,"1,2",-0.4283452033996582
gamma,"1,3",1.0519899129867554
gamma,"1,4",0.30548790097236633
gamma,"1,5",-0.10265732556581497
gamma,"1,6",0.2679426074028015
gamma,"1,7",0.8124582767486572
gamma,"1,8",-0.1360190212726593
gamma,"1,9",-0.4532758295536041
gamma,"1,10",1.2949401140213013
gamma,"1,11",-0.11728956550359726
gamma,"1,12",-0.342980295419693
gamma,"1,13",1.10811448097229
gamma,"1,14",0.25340598821640015
gamma,"1,15",-1.7003157138824463
gamma,"2,0",0.5875928401947021
gamma,"2,1",-0.07093245536088943
gamma,"2,2",0.06637049466371536
gamma,"2,3",1.6569921970367432
gamma,"2,4",1.0800371170043945
gamma,"2,5",0.560969352722168
gamma,"2,6",0.45798277854919434
gamma,"2,7",-0.7858058214187622
gamma,"2,8",0.3798397183418274
gamma,"2,9",0.46191105246543884
gamma,"2,10",0.8200284838676453
gamma,"2,11",-0.6322066783905029
gamma,"2,12",0.3479493260383606
gamma,"2,13",0.6006530523300171
gamma,"2,14",-1.247886300086975
gamma,"2,15",-2.792057752609253
