param,index,value
kappa,0,0.044259846210479736
kappa,1,0.042949434369802475
lengthscale,0,0.4443710446357727
lengthscale,1,0.41823339462280273
gp_latent_0,0,0.05221770331263542
gp_latent_0,1,-0.01781596429646015
gp_latent_0,2,0.0018631087150424719
gp_latent_0,3,-0.039721742272377014
gp_latent_0,4,-0.0339859277009964
gp_latent_0,5,0.02292664907872677
gp_latent_0,6,-0.010698573663830757
gp_latent_0,7,0.00674043595790863
gp_latent_0,8,0.019678130745887756
gp_latent_0,9,-0.009791645221412182
gp_latent_0,10,0.04191651567816734
gp_latent_0,11,0.01945970021188259
gp_latent_0,12,-0.007684116717427969
gp_latent_0,13,0.00550498440861702
gp_latent_0,14,0.002709507243707776
gp_latent_0,15,0.005109085235744715
gp_latent_0,16,0.07423059642314911
gp_latent_0,17,-0.00696183554828167
gp_latent_0,18,-0.015383623540401459
gp_latent_0,19,-0.025373883545398712
gp_latent_0,20,-0.004034213721752167
gp_latent_0,21,0.010062554851174355
gp_latent_0,22,-0.0020179301500320435
gp_latent_0,23,-0.020169492810964584
gp_latent_0,24,0.02475884184241295
gp_latent_0,25,0.013847213238477707
gp_latent_0,26,0.033854346722364426
gp_latent_0,27,0.005673274397850037
gp_latent_0,28,0.002645891858264804
gp_latent_0,29,0.012509047985076904
gp_latent_0,30,0.009652344509959221
gp_latent_0,31,-0.022235216572880745
gp_latent_0,32,0.004377076867967844
gp_latent_0,33,0.03251580893993378
gp_latent_0,34,0.01891333796083927
gp_latent_0,35,0.011658395640552044
gp_latent_0,36,-0.012769916094839573
gp_latent_0,37,-0.04320843145251274
gp_latent_0,38,0.00033562479075044394
gp_latent_0,39,-0.023667186498641968
gp_latent_0,40,-0.023821497336030006
gp_latent_0,41,-0.026725970208644867
gp_latent_0,42,0.01573021709918976
gp_latent_0,43,-0.05069631710648537
gp_latent_0,44,-0.008921804837882519
gp_latent_0,45,-0.03483147174119949
gp_latent_0,46,0.01016283594071865
gp_latent_0,47,-0.01870383881032467
gp_latent_0,48,0.021154111251235008
gp_latent_0,49,0.004185652360320091
gp_latent_0,50,0.01866987533867359
gp_latent_0,51,0.013173043727874756
gp_latent_0,52,0.06213006004691124
gp_latent_0,53,0.05472218990325928
gp_latent_0,54,-0.010172553360462189
gp_latent_0,55,0.006877941079437733
gp_latent_0,56,0.029795970767736435
gp_latent_0,57,0.06297722458839417
gp_latent_0,58,0.08883322030305862
gp_latent_0,59,-0.08872326463460922
gp_latent_0,60,-0.03258254751563072
gp_latent_0,61,-0.0008418422657996416
gp_latent_0,62,-0.022425854578614235
gp_latent_0,63,0.017854463309049606
gp_latent_0,64,-0.008763679303228855
gp_latent_0,65,-0.056781668215990067
gp_latent_0,66,0.017103062942624092
gp_latent_0,67,-0.020702794194221497
gp_latent_0,68,0.013584505766630173
gp_latent_0,69,-0.025986338034272194
gp_latent_0,70,-0.044504545629024506
gp_latent_0,71,-0.030584439635276794
gp_latent_0,72,0.0025252029299736023
gp_latent_0,73,-0.0067066350020468235
gp_latent_0,74,0.031470004469156265
gp_latent_0,75,-0.06368425488471985
gp_latent_0,76,-0.06870788335800171
gp_latent_0,77,-0.0426226370036602
gp_latent_0,78,-0.04099774733185768
gp_latent_0,79,-0.01535756140947342
gp_latent_0,80,-0.04764046519994736
gp_latent_0,81,-0.022699875757098198
gp_latent_0,82,-0.02008862793445587
gp_latent_0,83,0.07898761332035065
gp_latent_0,84,-0.026791926473379135
gp_latent_0,85,0.018050843849778175
gp_latent_0,86,-0.03350120037794113
gp_latent_0,87,-0.09475000947713852
gp_latent_0,88,-0.06861850619316101
gp_latent_0,89,-0.0019936198368668556
gp_latent_0,90,-0.004620937164872885
gp_latent_0,91,-0.01240147277712822
gp_latent_0,92,-0.03505551442503929
gp_latent_0,93,-0.035797491669654846
gp_latent_0,94,-0.018782932311296463
gp_latent_0,95,0.009584599174559116
gp_latent_0,96,-0.006752144545316696
gp_latent_0,97,0.0011339103803038597
gp_latent_0,98,-0.02303575910627842
gp_latent_0,99,0.02248082496225834
gp_latent_0,100,0.01909852772951126
gp_latent_0,101,-0.005270413588732481
gp_latent_0,102,0.006169167812913656
gp_latent_0,103,-0.011841262690722942
gp_latent_0,104,0.016138019040226936
gp_latent_0,105,-1.8357066437602043e-05
gp_latent_0,106,0.003275481052696705
gp_latent_0,107,-0.009975483641028404
gp_latent_0,108,-0.019882820546627045
gp_latent_0,109,0.0032793316058814526
gp_latent_0,110,-0.015114882960915565
gp_latent_0,111,-0.035393502563238144
gp_latent_0,112,-0.01751788705587387
gp_latent_0,113,0.012038381770253181
gp_latent_0,114,0.015825510025024414
gp_latent_0,115,-0.007593945600092411
gp_latent_0,116,0.016388755291700363
gp_latent_0,117,-0.01956058479845524
gp_latent_0,118,0.0029973736964166164
gp_latent_0,119,-0.010008791461586952
gp_latent_0,120,-0.020002728328108788
gp_latent_0,121,0.041186269372701645
gp_latent_0,122,0.052631676197052
gp_latent_0,123,-0.019440386444330215
gp_latent_0,124,0.0093311108648777
gp_latent_0,125,-0.020099684596061707
gp_latent_0,126,-0.0027544100303202868
gp_latent_0,127,0.03032282367348671
gp_latent_0,128,2.3717759177088737e-05
gp_latent_0,129,-0.004567339085042477
gp_latent_0,130,-0.006509983912110329
gp_latent_0,131,0.006339873652905226
gp_latent_0,132,-0.005072357598692179
gp_latent_0,133,-0.023537546396255493
gp_latent_0,134,-0.07194530218839645
gp_latent_0,135,-0.06993154436349869
gp_latent_0,136,-0.05115846171975136
gp_latent_0,137,-0.031908564269542694
gp_latent_0,138,-0.028515605255961418
gp_latent_0,139,-0.05750453472137451
gp_latent_0,140,-0.04173218458890915
gp_latent_0,141,-0.07059545814990997
gp_latent_0,142,-0.013814885169267654
gp_latent_0,143,-0.018754461780190468
gp_latent_0,144,-0.06577867269515991
gp_latent_0,145,-0.08818018436431885
gp_latent_0,146,-0.05436445400118828
gp_latent_0,147,0.015379022806882858
gp_latent_0,148,-0.002035343088209629
gp_latent_0,149,-0.021662376821041107
gp_latent_0,150,-0.004011694807559252
gp_latent_0,151,-0.04878304526209831
gp_latent_0,152,-0.014047747477889061
gp_latent_0,153,-0.026579545810818672
gp_latent_0,154,-0.054164715111255646
gp_latent_0,155,-0.06129997968673706
gp_latent_0,156,0.009172937832772732
gp_latent_0,157,0.01244787871837616
gp_latent_0,158,0.013973002322018147
gp_latent_0,159,0.0006598657928407192
gp_latent_0,160,0.013146663084626198
gp_latent_0,161,-0.006436494644731283
gp_latent_0,162,0.0478578545153141
gp_latent_0,163,0.04385162517428398
gp_latent_0,164,0.009616038762032986
gp_latent_0,165,0.0021320143714547157
gp_latent_0,166,-0.0029210769571363926
gp_latent_0,167,0.031550876796245575
gp_latent_0,168,-0.0582471564412117
gp_latent_0,169,0.02724582701921463
gp_latent_0,170,-0.01123407669365406
gp_latent_0,171,-0.0034482283517718315
gp_latent_0,172,0.02075020596385002
gp_latent_0,173,0.0028718754183501005
gp_latent_0,174,-0.0398428700864315
gp_latent_0,175,-0.013575100339949131
gp_latent_0,176,-0.022906722500920296
gp_latent_0,177,0.006878698710352182
gp_latent_0,178,-0.019635774195194244
gp_latent_0,179,0.006430334877222776
gp_latent_0,180,-0.016478972509503365
gp_latent_0,181,0.0359741747379303
gp_latent_0,182,0.05994891747832298
gp_latent_0,183,0.04260889068245888
gp_latent_0,184,0.006982132792472839
gp_latent_0,185,0.020139889791607857
gp_latent_0,186,-0.002551350276917219
gp_latent_0,187,-0.04903382435441017
gp_latent_0,188,-0.0018648132681846619
gp_latent_0,189,0.017696641385555267
gp_latent_0,190,0.020746877416968346
gp_latent_0,191,-0.021248947829008102
gp_latent_0,192,-0.03129827603697777
gp_latent_0,193,-0.02667682245373726
gp_latent_0,194,0.005019055213779211
gp_latent_0,195,0.0838693305850029
gp_latent_0,196,-0.038339413702487946
gp_latent_0,197,0.006034368183463812
gp_latent_0,198,0.03529267758131027
gp_latent_0,199,0.01340945903211832
gp_latent_0,200,-0.04592548683285713
gp_latent_0,201,-0.02917606569826603
gp_latent_0,202,-0.024246353656053543
gp_latent_0,203,0.010088300332427025
gp_latent_0,204,0.030426090583205223
gp_latent_0,205,0.006075449287891388
gp_latent_0,206,-0.022586820647120476
gp_latent_0,207,-0.05102983117103577
gp_latent_0,208,-8.581625297665596e-05
gp_latent_0,209,-0.01116208080202341
gp_latent_0,210,-0.0044180662371218204
gp_latent_0,211,0.03689676150679588
gp_latent_0,212,0.02981405332684517
gp_latent_0,213,-0.007030938286334276
gp_latent_0,214,-0.021025031805038452
gp_latent_0,215,0.04558560252189636
gp_latent_0,216,-0.003852210007607937
gp_latent_0,217,-0.05730651691555977
gp_latent_0,218,0.008969630114734173
gp_latent_0,219,0.004186028614640236
gp_latent_0,220,0.04766080901026726
gp_latent_0,221,0.06745114177465439
gp_latent_0,222,0.006832506507635117
gp_latent_0,223,0.022627536207437515
gp_latent_0,224,0.03111814707517624
gp_latent_0,225,0.00613793358206749
gp_latent_0,226,-0.030643098056316376
gp_latent_0,227,-0.02034192718565464
gp_latent_0,228,0.029626119881868362
gp_latent_0,229,-0.00023226486518979073
gp_latent_0,230,-0.01436181552708149
gp_latent_0,231,-0.014818364754319191
gp_latent_0,232,0.014880402013659477
gp_latent_0,233,0.027977511286735535
gp_latent_0,234,0.006835595704615116
gp_latent_0,235,-0.00380351347848773
gp_latent_0,236,0.023584630340337753
gp_latent_0,237,0.05939347669482231
gp_latent_0,238,0.02315981313586235
gp_latent_0,239,0.019308999180793762
gp_latent_0,240,0.04568370059132576
gp_latent_0,241,0.04021751880645752
gp_latent_0,242,0.026582103222608566
gp_latent_0,243,-0.0076121194288134575
gp_latent_0,244,-0.04617450758814812
gp_latent_0,245,-0.006607379764318466
gp_latent_0,246,-0.04650793969631195
gp_latent_0,247,-0.008511674590408802
gp_latent_0,248,0.004007869400084019
gp_latent_0,249,-0.005447237752377987
gp_latent_0,250,-0.00841149315237999
gp_latent_0,251,0.007304301019757986
gp_latent_0,252,-0.010510706342756748
gp_latent_0,253,0.004747979808598757
gp_latent_0,254,0.04504110664129257
gp_latent_0,255,-0.005923353135585785
gp_latent_0,256,0.0032904543913900852
gp_latent_0,257,0.05589980632066727
gp_latent_0,258,0.027064163237810135
gp_latent_0,259,0.020876087248325348
gp_latent_0,260,0.02717314101755619
gp_latent_0,261,-0.017759723588824272
gp_latent_0,262,-0.023107750341296196
gp_latent_0,263,0.044739991426467896
gp_latent_0,264,-0.01788233034312725
gp_latent_0,265,0.058840952813625336
gp_latent_0,266,0.05771368369460106
gp_latent_0,267,-0.0035373081918805838
gp_latent_0,268,-0.02634434774518013
gp_latent_0,269,-0.012339597567915916
gp_latent_0,270,-0.005783692933619022
gp_latent_0,271,-0.019120749086141586
gp_latent_0,272,-0.000455644098110497
gp_latent_0,273,-0.07155551016330719
gp_latent_0,274,0.02865612506866455
gp_latent_0,275,-0.009606599807739258
gp_latent_0,276,-0.00819601770490408
gp_latent_0,277,-0.018695052713155746
